ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
23122,simple,TV291,Heelys 18 cm (detalle en la punta),1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,715,"A pasear > Sobre ruedas, A Jugar > Sobre ruedas","Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/56EJP.jpg,,,,,,,,,0
23123,simple,TV292,Patineta,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,660,"A pasear > Sobre ruedas, A Jugar > Sobre ruedas","Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/75EJP.jpg,,,,,,,,,0
23124,simple,TV293,Tenis patines heellys 24cm,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,748,935,"A pasear > Sobre ruedas, A Jugar > Sobre ruedas","Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/76EJP-rotated.jpg,,,,,,,,,0
23125,simple,TV294,Tenis patines Heelys #24cm,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,418,"A pasear > Sobre ruedas, A Jugar > Sobre ruedas","Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/77EJP-rotated.jpg,,,,,,,,,0
23127,simple,TV296,Triciclo con techo,1,0,visible,,,,,taxable,,1,1,,0,0,20,,,,0,,1583,1758.75,"A Jugar > Triciclos y bicicletas, A pasear > Triciclos y bicicletas","Anzures, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/125PBA.jpg,,,,,,,,,0
23129,simple,TV298,bici de equilibrio con pedales,1,0,visible,,,,,taxable,,1,1,,0,0,35,,,,0,,,979,"A Jugar > Triciclos y bicicletas, A pasear > Triciclos y bicicletas","Polanco, Ver todo de a jugar",,https://entrepequestienda.com/wp-content/uploads/2021/11/2PBP.jpg,,,,,,,,,0
23130,simple,TV299,Bañera Prinsel,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,132,En casa > Baño > Bañeras,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/12HBP.jpg,,,,,,,,,0
23132,simple,TV301,Tina jumbo jpg,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,165,En casa > Baño > Bañeras,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/15HBP.jpg,,,,,,,,,0
23133,simple,TV302,Bañera de ballena,1,0,visible,,,,,taxable,,1,1,,0,0,8,,,,0,,,275,En casa > Baño > Bañeras,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/16HBP.jpg,,,,,,,,,0
23134,simple,TV303,Tina plegable para lavamanos Puj,1,1,visible,,,,,taxable,,0,'-1,,0,0,2,,,,0,,,319,En casa > Baño > Bañeras,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/200HBA.jpg,,,,,,,,,0
23136,simple,TV305,bañera rosa,1,0,visible,,,,,taxable,,1,1,,0,0,4.5,,,,0,,,742.5,En casa > Baño > Bañeras,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/4HBP.jpg,,,,,,,,,0
23137,simple,TV306,tina de baño,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,132,En casa > Baño > Bañeras,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/8HBP.jpg,,,,,,,,,0
23138,simple,TV307,tina de baño (no funciona la regadera),1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,814,En casa > Baño > Bañeras,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/9HBP.jpg,,,,,,,,,0
23139,simple,TV308,Corral brevi condicion buena,1,0,visible,,,,,taxable,,1,1,,0,0,30,,,,0,,,3139.5,En casa > Hogar > Corrales,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/67HCP.jpg,,,,,,,,,0
23140,simple,TV309,Kids Kit Silla de baño_,1,0,visible,,,,,taxable,,0,0,,0,0,2.5,,,,0,,,319,En casa > Baño > Higiene y accesorios,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/188HBA.jpg,,,,,,,,,0
23142,simple,TV311,bacinica summer,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,429,En casa > Baño > Higiene y accesorios,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/35HBP.jpg,,,,,,,,,0
23144,simple,TV313,Nuevo entrenador de baño,1,0,visible,,,,,taxable,,1,1,,0,0,3.8,,,,0,,,1381.32,En casa > Baño > Higiene y accesorios,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/41HBP.jpg,,,,,,,,,0
23146,simple,TV315,Mecedora eléctrica_baterÃ­as Ingenuity_,1,0,visible,,,,,taxable,,1,1,,0,0,30,,,,0,,,1653.75,En casa > Hogar > Mecedoras y Columpios de bebé,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/223HMA.jpg,,,,,,,,,0
23147,simple,TV316,Monitor de sonido The first years Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,641.5,1069,En casa > Hogar > Monitores,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/110AMA.jpg,,,,,,,,,0
23148,simple,TV317,Monitor de sonido grado medico_,1,0,visible,,,,,taxable,,1,1,,0,0,3.5,,,,0,,,1669.5,En casa > Hogar > Monitores,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/112AMA.jpg,,,,,,,,,0
23149,simple,TV318,Angel care sonido,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,2509.5,En casa > Hogar > Monitores,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/11AMP.jpg,,,,,,,,,0
23151,simple,TV320,Pañal ecológico Nuevo_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,423.5,En casa > Baño > Pañales,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/123AAA.jpg,,,,,,,,,0
23154,simple,TV323,Pañal ecológico Nuevo_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,275,En casa > Baño > Pañales,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/150AAA.jpg,,,,,,,,,0
23159,simple,TV328,Seguro de refrigerador Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,108.9,En casa > Hogar > Protectores y seguros,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/142ASA.jpg,,,,,,,,,0
23160,simple,TV329,Safety Protector contacto,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,148.5,En casa > Hogar > Protectores y seguros,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/147ASA.jpg,,,,,,,,,0
23161,simple,TV330,Anclaje de mueble a pared Dreambaby Nuevo_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,372.9,En casa > Hogar > Protectores y seguros,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/148ASA.jpg,,,,,,,,,0
23162,simple,TV331,Seguro para pasador de puerta Safety Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,137.5,En casa > Hogar > Protectores y seguros,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/149ASA.jpg,,,,,,,,,0
23163,simple,TV332,Seguro de puerta o cajon Safety Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,99,En casa > Hogar > Protectores y seguros,"Anzures, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/150ASA.jpg,,,,,,,,,0
23164,simple,TV333,Nuevo Safety seguro para la tapa del inodoro,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,En casa > Hogar > Protectores y seguros,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/48ASP.jpg,,,,,,,,,0
23165,simple,TV334,Nuevo Safety Seguros para los contactos,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,148.5,En casa > Hogar > Protectores y seguros,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/50ASP.jpg,,,,,,,,,0
23166,simple,TV335,Chicco silla empotrable,1,0,visible,,,,,taxable,,1,1,,0,0,3,,,,0,,,693,En casa > Hogar > Sillas para comer,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/13HSP.jpg,,,,,,,,,0
23167,simple,TV336,Silla Transkids,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,544.5,En casa > Hogar > Sillas para comer,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/5HSP.jpg,,,,,,,,,0
23168,simple,TV337,Silla Lionheart,1,0,visible,,,,,taxable,,1,1,,0,0,8,,,,0,,,495,En casa > Hogar > Sillas para comer,"Polanco, Ver todo de en casa",,https://entrepequestienda.com/wp-content/uploads/2021/11/9HSP.jpg,,,,,,,,,0
23169,simple,TV338,Sujetador de cinturon para embarazo Zuwit Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,528,Ropa > Accesorios y Bolsas de Dama,"Anzures, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/109POA.jpg,,,,,,,,,0
23170,simple,TV339,Llavero caritas papá_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,108.9,Ropa > Accesorios y Bolsas de Dama,"Anzures, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/121AAA.jpg,,,,,,,,,0
23171,simple,TV340,Llavero caritas mamá_,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,108.9,Ropa > Accesorios y Bolsas de Dama,"Anzures, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/122AAA.jpg,,,,,,,,,0
23173,simple,TV342,vestido TommyHilfiger (NUEVO) 12m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,385,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/103RAP.jpg,,,,,,,,,0
23174,simple,TV343,jumper 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,82.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/134RAA.jpg,,,,,,,,,0
23175,simple,TV344,conjunto Calvin Klein 0-3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,220,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/160RAP.jpg,,,,,,,,,0
23176,simple,TV345,portabebe Carters 0m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,99,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/162RAP.jpg,,,,,,,,,0
23177,simple,TV346,conjunto GAP 3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,104.5,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/165RAP.jpg,,,,,,,,,0
23178,simple,TV347,conjunto Duck Duck Goose 3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,121,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/167RAP.jpg,,,,,,,,,0
23179,simple,TV348,mameluco Carters 9m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,88,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/171RAP.jpg,,,,,,,,,0
23180,simple,TV349,vestido 9m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/187RAP.jpg,,,,,,,,,0
23181,simple,TV350,vestido HM 9-12m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,126.5,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/190RAP.jpg,,,,,,,,,0
23182,simple,TV351,jumper Carters 0m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,88,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/222RAP.jpg,,,,,,,,,0
23183,simple,TV352,conjunto Mon Caramel 0m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/223RAP.jpg,,,,,,,,,0
23184,simple,TV353,jumper Mon Caramel 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/226RAP.jpg,,,,,,,,,0
23185,simple,TV354,Vestido de XV años excelente condición,1,0,visible,,,,,taxable,,1,1,,0,0,3.5,,,,0,,,2625,Ropa > Niña cuerpo completo,"Niña 7 y más años, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/227RAP.jpg,,,,,,,,,0
23186,simple,TV355,mameluco Bloomys 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,82.5,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/228RAP.jpg,,,,,,,,,0
23187,simple,TV356,mameluco Carosello 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,71.5,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/229RAP.jpg,,,,,,,,,0
23188,simple,TV357,mameluco Zara (NUEVO) 6-9m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,143,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/230RAP.jpg,,,,,,,,,0
23189,simple,TV358,traje de baño Tuc tuc 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/241RAP.jpg,,,,,,,,,0
23190,simple,TV359,traje de baño Disney 12m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/244RAP.jpg,,,,,,,,,0
23191,simple,TV360,jumper Fisher Price 0m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,137.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/248RAA.jpg,,,,,,,,,0
23192,simple,TV361,panalero Te atrape babys 0m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,27.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/249RAA.jpg,,,,,,,,,0
23193,simple,TV362,vestido Agatha Ruiz de la moda 3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,302.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/251RAA.jpg,,,,,,,,,0
23194,simple,TV363,panalero Sacks baby 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,27.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/252RAA.jpg,,,,,,,,,0
23195,simple,TV364,jumper 9m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,137.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/254RAA.jpg,,,,,,,,,0
23196,simple,TV365,vestido Clicel(NUEVO) 9m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/256RAA.jpg,,,,,,,,,0
23197,simple,TV366,vestido Carters 12m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,104.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/258RAA.jpg,,,,,,,,,0
23198,simple,TV367,traje de baño Catirni 3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,148.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/276RAA.jpg,,,,,,,,,0
23199,simple,TV368,traje de baño Ferrioni 3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,148.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/277RAA.jpg,,,,,,,,,0
23200,simple,TV369,vestido 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,165,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/42RAA.jpg,,,,,,,,,0
23201,simple,TV370,mameluco 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,66,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/44RAA.jpg,,,,,,,,,0
23202,simple,TV371,vestido 3-6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,121,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/48RAP.jpg,,,,,,,,,0
23203,simple,TV372,panalero 725(NUEVO) 3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,55,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/67RAA.jpg,,,,,,,,,0
23204,simple,TV373,conjunto LittleMe 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/73RAA.jpg,,,,,,,,,0
23205,simple,TV374,mameluco Primmi 6-9m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,99,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/74RAA.jpg,,,,,,,,,0
23206,simple,TV375,vestido Neck_Neck 12m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,324.5,Ropa > Niña cuerpo completo,"Anzures, Niña 0-12 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/77RAA.jpg,,,,,,,,,0
23207,simple,TV376,panalero 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,27.5,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/88RAP.jpg,,,,,,,,,0
23208,simple,TV377,panalero Bolo 0m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,33,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/90RAP.jpg,,,,,,,,,0
23209,simple,TV378,jumper Carters 3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,104.5,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/92RAP.jpg,,,,,,,,,0
23210,simple,TV379,panalero  Corcel 6-12m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,71.5,Ropa > Niña cuerpo completo,"Niña 0-12 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/98RAP.jpg,,,,,,,,,0
23211,simple,TV380,panalero18m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,22,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/104RAP.jpg,,,,,,,,,0
23212,simple,TV381,vestido Faded Glory 2a etiqueta 18-24 meses,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,220,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/192RAP.jpg,,,,,,,,,0
23213,simple,TV382,vestido GAP (NUEVO) 18-24m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,264,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/235RAP.jpg,,,,,,,,,0
23214,simple,TV383,impermeable Carters 24m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,154,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/236RAP.jpg,,,,,,,,,0
23215,simple,TV384,conjunto Bolo (NUEVO) 24m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,275,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/237RAP.jpg,,,,,,,,,0
23216,simple,TV385,vestido Janie and Jack 2a etiqueta 18-24 meses,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,192.5,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/238RAP.jpg,,,,,,,,,0
23217,simple,TV386,traje de baño Ralph Lauren 18m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,176,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/243RAP.jpg,,,,,,,,,0
23218,simple,TV387,traje de baño 2a etiqueta 18-24 meses,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,143,Ropa > Niña cuerpo completo,"Niña 18 -24 meses, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/246RAP.jpg,,,,,,,,,0
23219,simple,TV388,vestido Gymboree 18-24m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,44,Ropa > Niña cuerpo completo,"Anzures, Niña 18 -24 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/261RAA.jpg,,,,,,,,,0
23220,simple,TV389,vestido Old navy (NUEVO) 2a etiqueta 18-24 meses,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,110,Ropa > Niña cuerpo completo,"Anzures, Niña 18 -24 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/265RAA.jpg,,,,,,,,,0
23221,simple,TV390,panalero Lityourdreams 18m,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,143,Ropa > Niña cuerpo completo,"Anzures, Niña 18 -24 meses, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/80RAA.jpg,,,,,,,,,0
23222,simple,TV391,vestido 3a etiqueta 3 y 4 años,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,214.5,Ropa > Niña cuerpo completo,"Niña 3 y 4 años, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/11RAP.jpg,,,,,,,,,0
23223,simple,TV392,vestido 3a etiqueta 3 y 4 años,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,132,Ropa > Niña cuerpo completo,"Niña 3 y 4 años, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/13RAP.jpg,,,,,,,,,0
23224,simple,TV393,vestido Campanita 2a etiqueta 3 y 4 años,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,148.5,Ropa > Niña cuerpo completo,"Anzures, Niña 3 y 4 años, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/145RAA.jpg,,,,,,,,,0
23225,simple,TV394,vestido Tommy Hilfiger 4a etiqueta 3 y 4 años,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,319,Ropa > Niña cuerpo completo,"Niña 3 y 4 años, Polanco, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/239RAP.jpg,,,,,,,,,0
23226,simple,TV395,vestido La ideal 3a etiqueta 3 y 4 años,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,71.5,Ropa > Niña cuerpo completo,"Anzures, Niña 3 y 4 años, Ver todo de ropa",,https://entrepequestienda.com/wp-content/uploads/2021/11/266RAA.jpg,,,,,,,,,0
